date,precip_mm,CEDI,EDI,SPI6,SPI3
2022-08-19,0.0,-0.925250364060584,-0.9538694769079039,-1.6665844896637731,-1.371951612659577
2022-08-20,32.2,-0.6417451827176857,-0.7016638394464594,-1.5181517824828348,-1.201155778255759
2022-08-21,0.0,-0.7635796108725342,-0.7964774625670755,-1.5424883055278136,-1.2212898239318553
2022-08-22,0.0,-0.8597179535328485,-0.8682430778860232,-1.5672753273191176,-1.2416969645960638
2022-08-23,24.7,-0.634583075841404,-0.6881887413712638,-1.4653137535288954,-1.124994783811844
2022-08-24,2.4,-0.7371976956143657,-0.7696120998295021,-1.476551123029052,-1.1323793097314643
2022-08-25,0.0,-0.8323315148925489,-0.860318597586182,-1.5002597604378538,-1.152088766566509
2022-08-26,0.0,-0.903879936906372,-0.9299550528147088,-1.5239122219854464,-1.1715627946200313
2022-08-27,0.0,-0.9184750876029257,-0.9605500487247572,-1.5485716828947569,-1.1925391555722722
2022-08-28,0.0,-1.0421319107438645,-1.0579112925253003,-1.586850852797511,-1.2134190975565131
2022-08-29,0.0,-1.1210794969867857,-1.1350210949748676,-1.6086158543714806,-1.2329834046301449
2022-08-30,1.3,-1.0454097668893245,-1.1115243224703535,-1.6237722166115942,-1.2454216577456276
2022-08-31,4.4,-0.9752099248525034,-1.062948804429101,-1.6233345919103335,-1.24120228803911
2022-09-01,0.0,-1.1049801895657423,-1.1461462837410175,-1.6439576028693081,-1.2592853945144387
2022-09-02,0.0,-1.174370168755579,-1.2045407091963625,-1.6631676691543857,-1.275565921719294
2022-09-03,0.0,-1.2369520270679226,-1.2426338096330005,-1.6825244623801827,-1.4106967126812244
2022-09-04,3.5,-1.2271778911804636,-1.2470461800898762,-1.6835833468436037,-1.4073073313736635
2022-09-05,50.7,-0.5453845470499549,-0.731957003793969,-1.4574931353144291,-1.1939472605614236
2022-09-06,32.8,-0.22499227384667944,-0.4769270523631773,-1.3232296360753815,-1.0609279827254119
2022-09-07,0.0,-0.3792737656109793,-0.6039636919370001,-1.3385986398086145,-1.0722905391435655
2022-09-08,0.0,-0.444634011091317,-0.6486484999572908,-1.3531354738787922,-1.0812552830767046
2022-09-09,0.0,-0.508283046735619,-0.7055587575037844,-1.4411191098715177,-1.0887776610251125
2022-09-10,0.0,-0.570849013378898,-0.7552733435566923,-1.4571907925722503,-1.0947953125048435
2022-09-11,0.0,-0.6393543219703127,-0.8074720069868281,-1.467073309771745,-1.0978409799541413
2022-09-12,2.0,-0.6264985972965383,-0.7751884868712163,-1.4675333512169764,-1.0945715398570548
2022-09-13,0.2,-0.6656276655679647,-0.7982164070457825,-1.5010428663105126,-1.10224173735965
2022-09-14,0.0,-0.7029087280796311,-0.835193907443461,-1.5291739874945252,-1.0983360102132915
2022-09-15,0.0,-0.7008266981128033,-0.8354755381303258,-1.5817034214481327,-1.1094600222315902
2022-09-16,0.0,-0.7126379354682476,-0.8490776283868294,-1.5886402490862825,-1.1104099377531185
2022-09-17,0.0,-0.7414892555993341,-0.877899407033782,-1.5954250950647826,-1.1046006518921705
2022-09-18,0.0,-0.7409792395404046,-0.8835094448324913,-1.6011127048159215,-1.216296821435971
